dff,demixed,raw,neuropil_corrected,events,plane,col,volume,roi
[0.6167287  0.6877721  0.51628387 ... 0.8577667  0.27671596 0.6200429 ],[384.2508  399.71112 373.48572 ... 415.0127  322.8762  372.4508 ],[384.2508  399.71112 373.48572 ... 415.0127  322.8762  372.4508 ],[285.2296  299.5569  273.70654 ... 323.43524 230.95522 281.78906],[0.         0.         0.05262937 ... 0.         0.         0.        ],4,2,5,77
[0.6255224  0.5602312  0.47394252 ... 0.05573434 0.20076534 0.05223429],[349.97183 342.33334 326.2676  ... 274.8263  292.49295 274.4554 ],[349.97183 342.33334 326.2676  ... 274.8263  292.49295 274.4554 ],[241.88733 235.58942 224.95357 ... 179.27544 197.02542 176.04681],[0. 0. 0. ... 0. 0. 0.],4,2,5,78
[0.18620372 0.3805967  0.4790046  ... 0.47239035 0.29116368 0.32100868],[303.6848  327.02484 336.268   ... 354.3265  308.82297 320.6493 ],[358.28302 376.51416 406.0283  ... 415.65567 373.1085  380.29718],[200.72743 227.06076 254.09015 ... 270.3241  237.33075 240.741  ],[0.         0.04527846 0.         ... 0.         0.         0.        ],4,2,5,79
"[ 0.79968345  0.7061321   0.6852257  ... -0.12154192  0.02377182
  0.15749381]",[290.7365  293.3977  290.0097  ... 208.06142 216.50856 213.29279],[423.96814 411.26694 408.13943 ... 289.9004  303.38248 301.46216],[282.41333 270.13806 268.14676 ... 163.22624 181.6388  180.33192],[0. 0. 0. ... 0. 0. 0.],4,2,5,80
[0.8802613  0.92661476 0.812835   ... 0.29604492 0.18808323 0.39591035],[373.785 411.18  399.95  ... 347.31  315.165 337.86 ],[373.785 411.18  399.95  ... 347.31  315.165 337.86 ],[237.46078 280.2828  267.5865  ... 225.38087 199.01938 214.09018],[0. 0. 0. ... 0. 0. 0.],4,2,5,81
[0.964845   0.44988114 0.4585783  ... 0.5548743  0.37600482 0.96175253],[343.31396 332.7597  341.36435 ... 353.06976 330.0465  367.6744 ],[343.31396 332.7597  341.36435 ... 353.06976 330.0465  367.6744 ],[144.19249 142.71239 150.09677 ... 171.44273 146.86317 185.44913],[0.         0.         0.         ... 0.         0.08909333 0.        ],4,2,5,82
[0.39562374 0.27736023 0.22528148 ... 0.18624674 0.40743652 0.2539288 ],[366.32394 378.92395 366.7352  ... 328.72958 356.74084 337.09576],[366.32394 378.92395 366.7352  ... 328.72958 356.74084 337.09576],[229.29622 235.46478 227.56299 ... 207.92937 236.6904  212.45496],[0.         0.         0.03792634 ... 0.05080839 0.         0.        ],4,2,5,83
[1.0330654  0.690136   0.69957685 ... 0.8681319  0.6969478  0.36959943],[386.1559  359.8172  381.46237 ... 364.03226 334.91934 293.4086 ],[386.1559  359.8172  381.46237 ... 364.03226 334.91934 293.4086 ],[230.28427 213.25957 223.08617 ... 230.77235 202.90486 163.41289],[0.         0.         0.11573305 ... 0.         0.         0.        ],4,2,5,84
"[ 0.22749081  0.18500274  0.13423054 ...  0.18618779 -0.10310748
  0.02990228]",[358.11618 375.68466 374.27386 ... 365.639   332.74274 334.56845],[358.11618 375.68466 374.27386 ... 365.639   332.74274 334.56845],[188.23534 196.6608  190.39565 ... 211.04916 170.37039 185.58969],[0.         0.         0.08031042 ... 0.         0.         0.        ],4,2,5,85
"[ 0.35376912  0.1732165   0.23001656 ... -0.08117055  0.24592254
  0.25954345]",[338.      318.28018 337.10345 ... 276.5345  326.72415 317.73706],[338.      318.28018 337.10345 ... 276.5345  326.72415 317.73706],[221.58165 196.58202 209.82722 ... 158.3222  206.61151 202.15457],[0.        0.        0.        ... 0.        0.0413162 0.       ],4,2,5,86
[0.23030326 0.15484247 0.10648047 ... 0.         0.28970098 0.00223854],[338.78055 330.27222 331.34723 ... 293.7972  338.25278 289.45557],[338.78055 330.27222 331.34723 ... 293.7972  338.25278 289.45557],[218.09198 208.88803 207.57127 ... 184.397   228.59929 182.47333],[0.         0.         0.         ... 0.02332579 0.         0.        ],4,2,5,87
[1.1878095  0.58883107 0.5361477  ... 0.20621827 0.1397705  0.09901907],[431.94962 369.54474 378.48712 ... 326.64743 299.21472 277.3299 ],[506.77945 433.16617 442.25378 ... 391.9426  369.51056 351.284  ],[309.6632  240.08539 250.80139 ... 208.88168 193.84163 180.30675],[0. 0. 0. ... 0. 0. 0.],4,2,5,88
[0.55984354 0.6305498  0.3174443  ... 0.3908736  0.41582915 0.51568145],[306.2143  337.86508 305.46033 ... 318.3095  317.8889  325.7857 ],[306.2143  337.86508 305.46033 ... 318.3095  317.8889  325.7857 ],[197.95485 234.29903 196.54568 ... 216.0644  215.59525 222.08307],[0.         0.         0.         ... 0.06856062 0.         0.        ],4,2,5,89
[0.4912941  0.28741425 0.26437816 ... 0.32674974 0.41230035 0.5256252 ],[334.04907 322.34357 313.0552  ... 319.48465 325.3865  338.98773],[334.04907 322.34357 313.0552  ... 319.48465 325.3865  338.98773],[236.28261 219.13089 217.24155 ... 224.9363  233.8245  249.29239],[0.         0.         0.         ... 0.06181075 0.         0.        ],4,2,5,90
"[ 0.440397    0.3679635   0.46438736 ... -0.07306398  0.4340053
  0.17333892]",[356.2918  336.7541  361.34097 ... 258.88196 334.1082  293.26886],[356.2918  336.7541  361.34097 ... 258.88196 334.1082  293.26886],[227.81563 220.12881 235.88226 ... 150.31834 217.67348 179.48636],[0. 0. 0. ... 0. 0. 0.],4,2,5,91
[1.2965206  1.4638579  1.7291818  ... 0.21121505 0.29170898 0.14924331],[524.62756 567.6937  591.6209  ... 335.2984  349.93372 307.53757],[578.9371  620.9021  665.36365 ... 390.14685 399.46155 357.87064],[455.8955  488.49493 538.9661  ... 279.53885 293.06647 251.77177],[0.05991339 0.06310446 0.06513375 ... 0.         0.         0.        ],4,2,5,92
[0.7516892  0.552837   0.6730181  ... 0.08767459 0.44194326 0.2806252 ],[317.67725 283.23096 313.0566  ... 240.57423 273.1021  251.95415],[439.24222 408.89618 431.91348 ... 339.9827  376.95157 343.0761 ],[276.2332  253.97879 272.18713 ... 194.4941  229.18474 198.5876 ],[0.         0.         0.06218814 ... 0.05691996 0.         0.        ],4,2,5,93
"[ 0.67076635  0.06994472  0.22051862 ...  0.22031276 -0.0230609
  0.30180743]",[346.04028 293.20135 319.75168 ... 313.02686 281.61075 320.67114],[346.04028 293.20135 319.75168 ... 313.02686 281.61075 320.67114],[192.25076 145.49493 164.43533 ... 174.50282 144.36115 177.26167],[0.         0.         0.04883894 ... 0.         0.         0.        ],4,2,5,94
[0.29500598 0.16858187 0.15137868 ... 0.         0.13881698 0.25079155],[303.80786 293.57504 291.16483 ... 257.41125 275.79    290.775  ],[336.61795 318.11627 316.01993 ... 282.0565  296.38538 310.69766],[236.5801  217.24165 215.13263 ... 189.27356 209.30585 217.76717],[0.         0.         0.03348544 ... 0.         0.03345203 0.        ],4,2,5,95
[0.79120415 0.420205   0.32685253 ... 0.39738595 0.55961215 0.08881798],[377.7465  333.0047  326.6385  ... 348.87323 364.4554  297.21597],[377.7465  333.0047  326.6385  ... 348.87323 364.4554  297.21597],[240.16544 197.10023 186.60129 ... 222.24452 231.09517 166.00618],[0. 0. 0. ... 0. 0. 0.],4,2,5,96
[0.75725746 0.48653126 0.09296534 ... 0.83751607 0.17414445 0.5745348 ],[414.80658 401.21335 341.1078  ... 437.6454  326.31723 386.8963 ],[481.23306 465.02982 408.8157  ... 512.49866 402.5718  461.52844],[308.13992 278.38342 218.92839 ... 347.9252  234.1525  297.62793],[0.         0.         0.07505174 ... 0.         0.         0.        ],4,2,5,97
"[ 0.31847972  0.28588247  0.20640616 ...  0.19218376  0.5295746
 -0.00944626]",[314.69092 307.1182  302.0182  ... 284.02728 327.02728 261.26364],[314.69092 307.1182  302.0182  ... 284.02728 327.02728 261.26364],[190.01236 188.41136 181.95885 ... 177.95102 217.60976 149.24957],[0.         0.         0.         ... 0.03216877 0.         0.        ],4,2,5,98
[0.55244493 0.78367645 0.08612776 ... 0.2967426  0.5225184  0.5632876 ],[324.79813 347.7493  280.62167 ... 302.8903  320.99487 319.86765],[361.51633 381.8562  304.15033 ... 332.15686 340.67322 343.04575],[240.7531  275.89975 185.9081  ... 226.7118  239.62064 244.28796],[0.         0.         0.09444842 ... 0.05896264 0.         0.        ],4,2,5,99
[0.38679186 0.24246424 0.31960803 ... 0.05019103 0.2871322  0.18236336],[370.16666 359.55902 367.4861  ... 310.49304 344.1979  314.19098],[370.16666 359.55902 367.4861  ... 310.49304 344.1979  314.19098],[257.69598 242.46808 255.6629  ... 209.15668 246.24255 215.11401],[0.         0.         0.         ... 0.03079653 0.         0.        ],4,2,5,100
[0.61142886 0.56140816 0.39921427 ... 0.454653   0.6811035  0.50752497],[422.5618  409.39395 396.0915  ... 384.39993 409.5718  384.34174],[436.75842 426.99158 405.98596 ... 396.66293 421.17697 398.44382],[252.76753 259.15952 237.08359 ... 240.36769 265.10477 240.51147],[0.         0.         0.06451651 ... 0.         0.         0.        ],4,2,5,101
[0.7622638  0.4889375  0.78014034 ... 1.0164089  0.7895414  0.6927775 ],[386.884 354.66  404.336 ... 413.84  383.076 365.476],[386.884 354.66  404.336 ... 413.84  383.076 365.476],[283.76224 251.51262 298.7066  ... 317.4271  285.7891  267.16296],[0.         0.         0.12262782 ... 0.         0.         0.        ],4,2,5,102
[0.19018172 0.25500774 0.17094862 ... 0.339505   0.17464809 0.26001653],[290.63574 297.8899  288.47226 ... 295.5792  282.67493 288.62732],[304.25766 313.78528 304.64417 ... 308.9632  293.3129  299.82822],[193.20906 202.79073 198.84097 ... 217.79428 193.3444  200.23787],[0.         0.         0.04470235 ... 0.         0.         0.        ],4,2,5,103
[0.8802694  0.522823   0.7075594  ... 0.32561594 0.61645186 0.2356349 ],[427.3927  380.54657 410.23077 ... 341.68018 369.4575  307.4494 ],[427.3927  380.54657 410.23077 ... 341.68018 369.4575  307.4494 ],[282.5148  238.9977  268.9698  ... 211.38113 240.21791 176.79903],[0.        0.        0.0487784 ... 0.        0.        0.       ],4,2,5,104
[0.50439596 0.7911999  0.6722549  ... 0.06474325 0.0820511  0.01102515],[377.30325 420.16626 406.10883 ... 331.5651  327.32385 320.0904 ],[397.49683 440.6879  431.32483 ... 346.89172 342.03186 333.14648],[270.06223 317.40228 314.7596  ... 230.2098  231.41174 219.36569],[0. 0. 0. ... 0. 0. 0.],4,2,5,105
[0.27368453 0.07129698 0.0746841  ... 0.06098273 0.19901466 0.2687741 ],[217.81038 212.81932 217.47067 ... 195.40399 232.17189 214.95782],[368.54486 342.42947 357.77243 ... 334.98398 358.82053 334.48077],[241.36295 222.42802 225.3197  ... 222.27798 245.73436 232.48021],[0.         0.         0.         ... 0.03987299 0.         0.        ],4,2,5,106
[0.8492421  0.48220047 0.510743   ... 0.23400985 0.36950672 0.7004573 ],[393.1651  340.26834 357.35132 ... 307.35443 330.46533 377.57758],[430.27728 371.68182 390.8682  ... 336.81818 358.55453 408.15   ],[307.06613 255.07242 265.0067  ... 227.86562 247.5614  295.81976],[0.         0.         0.07979531 ... 0.         0.03602204 0.        ],4,2,5,107
"[ 0.36615404  0.4807185   0.45239133 ...  0.17770636 -0.02360822
  0.24192955]",[367.28687 396.32126 395.6521  ... 337.30267 308.11584 346.6136 ],[376.38776 401.14627 403.02042 ... 342.23468 317.30273 350.71088],[254.27997 276.86508 275.10825 ... 238.60292 204.5989  245.62784],[0.         0.         0.         ... 0.         0.02987787 0.        ],4,2,5,108
[0.4753355  0.10693614 0.03531552 ... 0.03558671 0.30497703 0.2056148 ],[337.1191  299.58725 299.7398  ... 280.0772  314.48413 294.44135],[355.85596 322.22714 316.4432  ... 294.89197 328.07202 312.82272],[218.40001 186.36183 176.90414 ... 172.17256 206.87894 191.69951],[0.         0.         0.02470667 ... 0.         0.         0.        ],4,2,5,109
[0.5148447  0.13464038 0.33656746 ... 0.04098903 0.41263652 0.47185084],[365.8008  329.23505 363.749   ... 319.15536 354.83267 356.26294],[365.8008  329.23505 363.749   ... 319.15536 354.83267 356.26294],[219.02567 183.65736 216.06151 ... 181.12564 220.49901 217.22449],[0.         0.         0.05182346 ... 0.06608303 0.         0.        ],4,2,5,110
"[ 0.9170056  -0.12489739  0.3018389  ...  0.         -0.09951857
  0.45245013]",[385.2078  302.78787 362.28137 ... 310.81384 307.87012 339.9394 ],[385.2078  302.78787 362.28137 ... 310.81384 307.87012 339.9394 ],[199.32645 127.11426 172.35861 ... 141.41426 126.53034 172.85898],[0.         0.         0.05838582 ... 0.         0.04834553 0.        ],4,2,5,111
[0.6762128  0.18216676 0.49872795 ... 0.40226108 0.04800895 0.2935405 ],[392.0819  347.17673 403.48706 ... 357.42673 310.07327 336.42242],[392.0819  347.17673 403.48706 ... 357.42673 310.07327 336.42242],[282.62036 237.73016 291.72467 ... 260.95007 204.35075 238.01382],[0.        0.        0.0590615 ... 0.        0.        0.       ],4,2,5,112
[0.7263148  0.5831348  0.19011173 ... 0.1074443  0.14312705 0.12763853],[289.5485  323.20056 282.5009  ... 279.68277 268.5494  262.877  ],[363.8945  401.95358 349.8903  ... 334.13925 348.94092 338.85233],[214.078   255.92207 212.82191 ... 206.68239 210.54846 204.75748],[0. 0. 0. ... 0. 0. 0.],4,2,5,113
[0.9072353  0.48103824 0.47695723 ... 0.22677958 0.20748836 0.6284295 ],[442.76825 391.8927  396.58368 ... 366.33905 355.45923 411.794  ],[442.76825 391.8927  396.58368 ... 366.33905 355.45923 411.794  ],[291.50745 245.17874 250.10902 ... 224.74745 220.58669 279.39117],[0.        0.        0.        ... 0.        0.0831077 0.       ],4,2,5,114
[0.         0.12603337 0.06526538 ... 0.37627482 0.37894595 0.10209149],[323.5688  348.8104  345.1115  ... 349.9368  349.62827 309.72864],[323.5688  348.8104  345.1115  ... 349.9368  349.62827 309.72864],[159.91872 191.43889 192.05711 ... 219.15042 214.28003 178.09344],[0.         0.         0.05534287 ... 0.         0.         0.        ],4,2,5,115
"[ 0.14016409  0.2548737   0.32090464 ...  0.08680032  0.
 -0.00210422]",[317.89362 344.39096 361.80585 ... 319.20746 300.67023 297.81384],[317.89362 344.39096 361.80585 ... 319.20746 300.67023 297.81384],[163.28067 186.47087 194.956   ... 165.2315  151.11774 149.05547],[0.         0.         0.03469647 ... 0.         0.         0.        ],4,2,5,116
[0.49570704 0.36633992 0.5228922  ... 0.34227583 0.3072821  0.1821359 ],[404.79877 382.2195  407.26828 ... 360.21036 351.11584 331.55182],[404.79877 382.2195  407.26828 ... 360.21036 351.11584 331.55182],[234.42053 219.44034 242.08662 ... 214.07216 206.07886 185.59096],[0. 0. 0. ... 0. 0. 0.],4,2,5,117
[0.8273544  0.95172995 0.86439115 ... 0.58375734 0.6827505  1.4187112 ],[402.43878 422.66452 427.70914 ... 387.02872 382.72626 450.34982],[433.6219  455.41876 460.1     ... 431.78436 429.6875  526.25   ],[290.99432 315.61    314.6306  ... 293.69788 292.62473 391.25208],[0.         0.         0.10005528 ... 0.         0.15490417 0.        ],4,2,5,118
[0.33281845 0.30738902 0.88403654 ... 0.35717347 0.22848795 0.56314945],[338.01254 324.57278 407.90952 ... 328.16858 324.76035 369.3476 ],[371.07144 359.55713 454.4893  ... 386.36072 367.99643 412.23572],[242.59142 239.727   329.451   ... 265.60944 240.84564 295.16623],[0.         0.09469625 0.08016357 ... 0.         0.0498109  0.        ],4,2,5,119
"[ 1.171684    0.6859996   0.45512792 ...  0.32172236 -0.00877688
  0.17419337]",[389.59595 361.73233 343.34848 ... 327.22726 297.64142 311.39395],[389.59595 361.73233 343.34848 ... 327.22726 297.64142 311.39395],[217.26602 184.98827 167.68503 ... 166.1132  125.52154 139.99556],[0. 0. 0. ... 0. 0. 0.],4,2,5,120
[0.58519167 0.13512401 0.48762077 ... 0.19189328 0.35241222 0.2960186 ],[376.56363 326.43182 375.86365 ... 338.      363.7682  340.52728],[376.56363 326.43182 375.86365 ... 338.      363.7682  340.52728],[226.86565 179.9841  227.45233 ... 195.27542 212.25159 202.58548],[0.        0.        0.1161448 ... 0.0451231 0.        0.       ],4,2,5,121
[0.69153744 0.5180263  0.47783405 ... 0.8209498  0.6308977  0.7593347 ],[214.6648  205.69829 249.1137  ... 233.2489  270.9987  229.19196],[501.81976 483.13373 485.15115 ... 566.02905 530.6628  553.1047 ],[383.01163 359.68127 352.0746  ... 451.34506 410.5329  436.02304],[0.         0.         0.13163763 ... 0.         0.         0.        ],4,2,5,122
[0.47603336 0.4593909  0.69205064 ... 0.00478098 0.09086887 0.358302  ],[296.2774  291.51367 318.44193 ... 239.481   251.45886 283.297  ],[367.49408 360.23965 396.9142  ... 295.6982  303.51184 336.59467],[243.24696 243.85893 280.084   ... 190.11858 197.39272 226.77669],[0.         0.0414144  0.         ... 0.         0.04731312 0.        ],4,2,5,123
"[ 0.30492327  0.363902   -0.05843926 ... -0.01057318  0.11247534
  0.1940706 ]",[323.3903  353.65588 296.91995 ... 293.9554  305.26935 317.1692 ],[347.62976 379.28244 324.3626  ... 316.23663 333.63358 344.60687],[201.72041 244.90138 182.91359 ... 187.0461  204.63748 215.37798],[0.         0.         0.         ... 0.         0.02703859 0.        ],4,2,5,124
[0.07488593 0.25614616 0.4793948  ... 0.3388893  0.26011816 0.6035616 ],[270.66293 304.9944  330.95505 ... 295.9944  291.58987 311.65732],[270.66293 304.9944  330.95505 ... 295.9944  291.58987 311.65732],[164.79802 191.96677 222.34883 ... 198.86827 188.83377 207.36465],[0.         0.         0.07619832 ... 0.         0.07193949 0.        ],4,2,5,125
[0.39657807 0.26238334 0.40046865 ... 0.07057919 0.01115414 0.10001948],[336.82587 315.48755 342.98508 ... 292.1393  276.54727 289.20398],[336.82587 315.48755 342.98508 ... 292.1393  276.54727 289.20398],[246.47429 227.84837 250.7396  ... 208.91495 196.31628 208.51974],[0.         0.         0.04110935 ... 0.         0.         0.        ],4,2,5,126
[0.65389127 0.34374273 0.62933755 ... 0.2739259  0.30873933 0.16322087],[409.67352 362.85516 410.16696 ... 347.90295 345.11258 321.8494 ],[411.78787 364.2     411.06363 ... 349.0909  348.99698 324.4424 ],[281.6358  237.30219 287.30508 ... 231.82506 234.85869 207.84451],[0.         0.         0.11052661 ... 0.         0.         0.        ],4,2,5,127
[0.63592774 1.1465719  0.74905187 ... 0.51738244 0.49861997 0.5916223 ],[249.39714 299.70514 259.4362  ... 241.8769  234.05095 236.34868],[363.54227 427.18658 377.13995 ... 361.50146 349.9096  353.7172 ],[223.60988 285.0909  238.74449 ... 224.363   220.90482 224.00188],[0.08092429 0.         0.06443658 ... 0.         0.         0.        ],4,2,5,128
[0.7780021  0.7829007  0.4388257  ... 0.692575   0.90788555 0.8122615 ],[416.3102  394.87485 366.7342  ... 393.79446 439.30185 421.2364 ],[444.4585  433.22925 397.3241  ... 433.9328  469.79843 450.1344 ],[314.37222 317.5461  270.03403 ... 321.3989  353.3896  337.78467],[0. 0. 0. ... 0. 0. 0.],5,2,5,0
[0.32032847 0.64082086 0.44771507 ... 0.37314904 0.20754991 0.4704523 ],[368.68875 410.14957 383.88278 ... 362.23856 347.87854 355.979  ],[382.50574 422.0345  390.73947 ... 373.39847 356.60538 372.21072],[219.43105 265.60767 241.30835 ... 247.9994  217.18132 246.40332],[0.        0.        0.        ... 0.        0.0316359 0.       ],5,2,5,1
[0.85208017 0.389053   0.27834255 ... 0.16541712 0.2769566  0.19324896],[418.02823 371.0242  353.35886 ... 337.67743 350.26614 326.09677],[418.02823 371.0242  353.35886 ... 337.67743 350.26614 326.09677],[322.67606 276.54425 258.14798 ... 243.79646 260.05475 240.48817],[0.        0.        0.0599508 ... 0.        0.        0.       ],5,2,5,2
